CODIGO,DESCRIPCION DEL ITEM,UNIDAD DE MEDIDA,PRECIO UNITARIO
495500011280,CHAQUETA Y PANTALÓN DESCARTABLE TALLA L,UNIDAD,0.0
495500011281,CHAQUETA Y PANTALÓN DESCARTABLE TALLA M,UNIDAD,0.0
495500011282,CHAQUETA Y PANTALÓN DESCARTABLE TALLA XL,UNIDAD,0.0
495500011289,MANDILON DESCARTABLE TALLA XL,UNIDAD,3.6
495500011292,BATA DE POPELINA PARA PACIENTE TALLA ESTANDAR,UNIDAD,0.0
495500011293,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 18 PIEZAS,UNIDAD,0.0
495500011294,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 5 PIEZAS,UNIDAD,0.0
495500011298,GORRO DESCARTABLE PARA CABALLERO X 100,UNIDAD,0.0
495500011299,GORRO DESCARTABLE REDONDO COLOR BLANCO,UNIDAD,0.0
495500011306,GORRO QUIRURGICO DESCARTABLE CON ELASTICO,UNIDAD,0.0
495500011311,BOTA DE DRIL TALLA ESTANDAR,PAR,0.0
495500011312,CHAQUETA Y PANTALÓN DESCARTABLE TALLA XXL,UNIDAD,0.0
495500011317,BOTA DESCARTABLE X 50 PARES,UNIDAD,0.0
495500011318,CHAQUETA DESCARTABLE TALLA L,UNIDAD,0.0
495500011323,KIT DE ROPA DESCARTABLE PARA CIRUGIA TALLA L X 12 PIEZAS,UNIDAD,0.0
495500011336,GORRO DESCARTABLE TIPO CLIP COLOR CELESTE,UNIDAD,0.0
495500011337,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 6 PIEZAS,UNIDAD,0.0
495500011338,KIT DE ROPA DESCARTABLE PARA PARTO X 5 PIEZAS,UNIDAD,0.0
495500011344,KIT DE ROPA DESCARTABLE PARA CIRUGIA TALLA L X 5 PIEZAS,UNIDAD,0.0
495500011351,MANDILÓN DESCARTABLE DE PLÁSTICO,UNIDAD,0.0
495500011370,GORRO DESCARTABLE UNISEX X 100,UNIDAD,6.0
495500011375,MANDIL DESCARTABLE TALLA S,UNIDAD,0.0
495500011376,MANDIL DESCARTABLE TALLA M,UNIDAD,0.0
495500011377,MANDIL DESCARTABLE TALLA L,UNIDAD,0.0
495500011378,SUECO DE USO HOSPITALARIO LIBRE DE LATEX ESTERILIZABLE TALLA 34 PARA DAMA,PAR,0.0
495500011382,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 4 PIEZAS,UNIDAD,0.0
495500011390,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 8 PIEZAS,UNIDAD,0.0
495500011392,KIT DE ROPA DE DRIL PARA PARTO X 9 PIEZAS,UNIDAD,0.0
495500011393,GUANTE DESCARTABLE DE POLIETILENO X 100,UNIDAD,0.0
495500011396,KIT DE ROPA DESCARTABLE PARA PARTO X 9 PIEZAS,UNIDAD,0.0
495500011398,GORRO DESCARTABLE DE POLIPROPILENO X 100,UNIDAD,0.0
495500011401,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 11 PIEZAS,UNIDAD,0.0
495500011404,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 7 PIEZAS,UNIDAD,0.0
495500011407,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 10 PIEZAS,UNIDAD,0.0
495500011412,MANDIL QUIRURGICO ESTERIL DESCARTABLE TALLA XL,UNIDAD,0.0
495500011414,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 13 PIEZAS,UNIDAD,0.0
495500011417,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 9 PIEZAS,UNIDAD,0.0
495500011418,"MANDIL DESCARTABLE NO ESTERIL TALLA ""L""",UNIDAD,0.0
495500011436,MANDIL QUIRÚRGICO ESTÉRIL DESCARTABLE TALLA M,UNIDAD,0.0
495500011437,MANDIL QUIRÚRGICO ESTÉRIL DESCARTABLE TALLA L,UNIDAD,0.0
495500011438,MANDIL DESCARTABLE NO ESTÉRIL,UNIDAD,0.0
495500011439,KIT DESCARTABLE GORRO Y BOTAS PARA ENFERMERA,UNIDAD,0.0
495500011443,MANDILÓN DESCARTABLE,UNIDAD,0.0
495500011444,CHAQUETA Y PANTALÓN DESCARTABLE TALLA S,UNIDAD,0.0
495500011445,MAMELUCO DESCARTABLE TALLA S,UNIDAD,25.5
495500011447,CUBRE ZAPATO DESCARTABLE COLOR BLANCO X 50 PARES,UNIDAD,0.0
495500011450,BATA DESCARTABLE ESTÉRIL,UNIDAD,0.0
495500011452,CHAQUETA DESCARTABLE TALLA M,UNIDAD,0.0
495500011454,KIT DE ROPA DESCARTABLE PARA CIRUGIA TALLA L X 11 PIEZAS,UNIDAD,0.0
495500011456,GORRO QUIRURGICO DESCARTABLE CON ELASTICO X 100,UNIDAD,0.0
495500011463,KIT DE ROPA DESCARTABLE PARA CIRUGIA X 15 PIEZAS,UNIDAD,0.0
495500011482,KIT DE ROPA DESCARTABLE PARA PARTO X 12 PIEZAS,UNIDAD,0.0
495500011484,KIT DE ROPA DESCARTABLE PARA PARTO X 4 PIEZAS,UNIDAD,0.0
495500011494,CHAQUETA DESCARTABLE TALLA S,UNIDAD,0.0
495500011496,BATA DE POLIPROPILENO DESCARTABLE TALLA M,UNIDAD,0.0
495500011497,BATA DE POLIPROPILENO DESCARTABLE TALLA L,UNIDAD,0.0
495500011498,BATA DE POLIPROPILENO DESCARTABLE TALLA XL,UNIDAD,0.0
495500011499,MANDIL DESCARTABLE NO ESTERIL TALLA S,UNIDAD,0.0
495500011500,MANDIL DESCARTABLE NO ESTERIL TALLA M,UNIDAD,0.0
495500011505,MANDIL DESCARTABLE ESTERIL TALLA L 60 g/m2,UNIDAD,0.0
495500011506,MANDIL DESCARTABLE ESTERIL TALLA L 40 g/m2,UNIDAD,0.0
495500011509,"KIT DE ROPA PARA CIRUJANO (GORRO, MÁSCARA, BOTA, CHAQUETA Y PANTALÓN)",UNIDAD,0.0
495500011519,MANDIL QUIRÚRGICO ESTÉRIL DESCARTABLE TALLA S,UNIDAD,0.0
495500011524,CUBRE ZAPATO DESCARTABLE COLOR AZÚL X 50 PARES,UNIDAD,5.0
495500011525,SACO CON CAPUCHA PARA TERMOREGULACIÓN DE RECIEN NACIDO DE POLIETILENO CON VELCRO,UNIDAD,0.0
495500011529,BATA DE POLIPROPILENO DESCARTABLE TALLA S,UNIDAD,0.0
495500011540,CUBRE CALZADO DESCARTABLE,PAR,0.23
495500011549,"KIT DE ROPA DESCARTABLE PARA CIRUJANO (GORRO, MÁSCARA, BOTA, CHAQUETA Y PANTALÓN) TALLA L",UNIDAD,0.0
495500011551,MANDIL DESCARTABLE NO ESTERIL TALLA XL,UNIDAD,0.0
495500011555,MAMELUCO DESCARTABLE IMPERMEABLE CON CAPUCHA Y BOTAS TALLA M,UNIDAD,0.0
495500011556,MAMELUCO DESCARTABLE IMPERMEABLE CON CAPUCHA Y BOTAS TALLA L,UNIDAD,0.0
495500011557,MAMELUCO DESCARTABLE IMPERMEABLE CON CAPUCHA Y BOTAS TALLA XL,UNIDAD,0.0
495500011562,MANDIL DESCARTABLE NO ESTÉRIL MANGA CERO TALLA M,UNIDAD,0.0
495500011563,MANDIL DESCARTABLE NO ESTÉRIL MANGA CERO TALLA L,UNIDAD,0.0
495500020015,PIERNERA DE DRIL 1.50 M X 60 CM COLOR VERDE,UNIDAD,0.0
495500020050,PANTUFLAS DESCARTABLES,PAR,0.0
495500020152,FORRO DE MARROQUIN PARA COLCHONES DE PLAZA Y MEDIA,UNIDAD,0.0
495500020154,SOLERA DE HULE 1.00 M X 1.50 M,UNIDAD,0.0
495500020155,SOLERA DE HULE 1.50 m X 2.00 m,UNIDAD,0.0
495500020164,SOLERA DE DRIL SANFORIZADO 60 cm X 1.20 m COLOR VERDE,UNIDAD,0.0
495500020187,SOLERA DE TOCUYO PARA CAMILLA,UNIDAD,0.0
495500020189,SOLERA DE HULE 1.00 m X 1.00 m,UNIDAD,0.0
495500020251,SABANA DESCARTABLE 1/2 PLAZA,UNIDAD,0.0
495500020252,SABANA DESCARTABLE,UNIDAD,0.0
495500020264,SOLERA DESCARTABLE 40 cm X 40 cm,UNIDAD,0.0
495500020265,MANTA TERMICA PEDIATRICA 84.5 cm X 44.1 cm,UNIDAD,0.0
495500020303,SOLERA DE BRAMANTE 1.00 m X 1.50 m,UNIDAD,0.0
495500020314,SOLERA DE HULE 1.00 m X 1.40 m,UNIDAD,0.0
495500020317,MANTA TERMICA PEDIATRICA 1.60 m X 35 cm,UNIDAD,0.0
495500020318,MANTA TERMICA ADULTO 1.63 m X 50 cm,UNIDAD,0.0
495500020325,SABANA LATERAL DESCARTABLE 1.50 M X 1.50 M,UNIDAD,0.0
495500020338,SOLERA DE LINO PLASTIFICADO 1.00 m X 1.50 m,UNIDAD,0.0
495500020342,MANTA TERMICA PEDIATRICA 91 cm X 84 cm,UNIDAD,0.0
495500020343,MANTA TERMICA ADULTO 2.16 m X 94 cm,UNIDAD,0.0
495500020356,SOLERA DE DRIL 1.50 m X 1.50 m,UNIDAD,0.0
495500020369,SOLERA DE BRAMANTE 1.60 m X 1.80 m,UNIDAD,0.0
495500020372,SOLERA DE DRIL 80 cm X 1.20 m,UNIDAD,0.0
495500020373,SABANA DESCARTABLE ESTERIL 2.50 m X 1.50 m,UNIDAD,0.0
495500020387,MAMELUCO DESCARTABLE TAMAÑO ESTANDAR COLOR BLANCO,UNIDAD,0.0
495500020391,SOLERA DE HULE 1.00 m X 1.40 m COLOR ANARANJADO,UNIDAD,0.0
495500020398,SOLERA DE HULE 70 cm X 1.20 m,UNIDAD,0.0
495500020399,SOLERA DE TOCUYO 70 cm X 1.20 m,UNIDAD,0.0
495500020400,SOLERA DE DRIL 70 cm X 1.20 m,UNIDAD,0.0
495500020411,MANTA TÉRMICA PARA EXTREMIDADES SUPERIORES 76 cm X 2.23 m APROX.,UNIDAD,0.0
495500020413,MANTA TERMICA ADULTO 2.34 m X 1.53 m,UNIDAD,0.0
495500020418,KIT DE MATERIAL DESCARTABLE PARA PROTECCION PERSONAL X 6 PIEZAS,UNIDAD,0.0
495500020445,SOLERA DE DRIL 90 cm X 1.20 m,UNIDAD,0.0
495500020453,SABANA DESCARTABLE ESTERIL 2.00 M X 1.50 M,UNIDAD,0.0
495500020454,SABANA DESCARTABLE ESTERIL 3.00 m X 1.50 m,UNIDAD,0.0
495500020455,SOLERA DE BRAMANTE 1.50 m X 2.10 m COLOR BLANCO,UNIDAD,0.0
495500020457,SOLERA DE BRAMANTE CRUDO 1.50 m X 2.10 m,UNIDAD,0.0
495500020459,SOLERA DE HULE 46 cm X 75 cm COLOR ANARANJADO,UNIDAD,0.0
495500020478,SOLERA DE HULE 1.00 m X 1.20 m,UNIDAD,0.0
495500020536,MANTA TÉRMICA DE CUERPO ENTERO 91 cm X 2.21 m,UNIDAD,0.0
495500020537,SOLERA DE BRAMANTE 1.10 m X 1.60 m,UNIDAD,0.0
495500020539,MANTA TÉRMICA PARA EXTREMIDADES SUPERIORES 61 cm X 1.88 m,UNIDAD,0.0
495500020541,MANTA TÉRMICA PARA CUERPO ENTERO 91 cm X 2.13 m APROX.,UNIDAD,0.0
495500020542,MANTA TERMICA PARA CUERPO ENTERO 91 cm X 1.52 m APROX.,UNIDAD,0.0
495500020545,MANTA TÉRMICA 1.00 m X 1.65 cm APROX.,UNIDAD,0.0
495500020551,MANTA TERMICA PEDIATRICA 91 cm X 1.52 m,UNIDAD,0.0
495500020552,SOLERA DE BRAMANTE 1.00 m X 1.20 m COLOR BLANCO,UNIDAD,0.0
495500020567,PAÑAL DE FRANELA 73 cm X 63 cm X 4 UNIDADES,UNIDAD,0.0
495500020588,SABANA DESCARTABLE NO ESTERIL DE TELA NO TEJIDA 1.50 m X 2.00 m,UNIDAD,0.0
495500020599,MANTA TERMICA PEDIATRICA 1.43 m X 1.02 m,UNIDAD,0.0
495500020601,SOLERA DESCARTABLE ESTÉRIL 1.05 m X 1.20 m,UNIDAD,0.0
495500020608,SUJETADOR DE DRIL 31 cm X 54 cm CON TIRAS PARA PACIENTE,UNIDAD,0.0
495500020625,FAJA 6% LICRA 94% ALGODON PARA MADRE DE BEBE PREMATURO,UNIDAD,0.0
495500020632,CUBIERTA DESCARTABLE ESTÉRIL PARA MESA DE MAYO 70 cm X 1.10 m,UNIDAD,0.0
495500020636,SÁBANA DESCARTABLE IMPERMEABLE 1.60 m X 2.30 m,UNIDAD,0.0
495500020638,SABANILLA DE PAPEL PARA CAMILLA (DESCARTABLE) DE 50 cm X 50 m,UNIDAD,0.0
495500020645,SABANILLA DE PAPEL PARA CAMILLA (DESCARTABLE) DE 50 cm X 100 m,UNIDAD,0.0
495500020649,MANTA TERMICA ADULTO 1.40 m X 2.10 m,UNIDAD,0.0
495500020654,SABANILLA DE PAPEL PARA CAMILLA (DESCARTABLE) DE 55 cm X 100 m,UNIDAD,0.0
495500030052,KIT DE ROPA DESCARTABLE PARA CAMA,UNIDAD,0.0
495500030082,COBERTOR DE BRAMANTE PARA CAMILLA DE 65 cm X 45 cm,UNIDAD,0.0
495500030088,COBERTOR DESCARTABLE DE PAPEL PARA CAMILLA TALLA ESTÁNDAR,UNIDAD,0.0
495500030092,COBERTOR DESCARTABLE ESTERIL PARA EQUIPO DE RADIOTERAPIA INTRAOPERATORIA 1.20 m X 3.00 m,UNIDAD,0.0
495700020023,AGUJA DE PUNCION PARA MEDULA OSEA Nº 20 G X 1/2 in,UNIDAD,0.0
495700020049,AGUJA DE PUNCION PARA MEDULA OSEA Nº 18 G X 1 in,UNIDAD,0.0
495700020075,AGUJA DE PUNCION 5 mm X 33 cm PARA LAPAROSCOPIA,UNIDAD,0.0
495700020076,AGUJA DE PERFUSION INTRAOSEA DESCARTABLE Nº 18 G X 3.58 CM,UNIDAD,0.0
495700020084,AGUJA SELDINGER Nº 18 G X 7 cm,UNIDAD,0.0
495700020086,AGUJA DE PUNCIÓN PUNTA REDONDA 19 G X 8 cm PARA ECOENDOSCOPIA,UNIDAD,0.0
495700020087,AGUJA DE PUNCIÓN PUNTA REDONDA 22 G X 8 cm PARA ECOENDOSCOPIA,UNIDAD,0.0
495700020088,AGUJA DE PUNCIÓN LUMBAR 25 G X 3 1/2 in,UNIDAD,0.0
495700020089,AGUJA DE PUNCIÓN LUMBAR 20 G X 3 1/2 in,UNIDAD,0.0
495700020090,AGUJA DE PUNCIÓN LUMBAR 22 G X 3 1/2 in,UNIDAD,0.0
495700020091,AGUJA DE PUNCIÓN LUMBAR 18 G X 3 1/2 in,UNIDAD,0.0
495700020092,AGUJA DE PUNCIÓN LUMBAR 23 G X 3 1/2 in,UNIDAD,0.0
495700020093,AGUJA DE PUNCIÓN LUMBAR 21 G X 3 1/2 in,UNIDAD,0.0
495700020095,AGUJA DE PUNCIÓN LUMBAR 27 G X 3 1/2 in,UNIDAD,0.0
495700020099,AGUJA DE PUNCIÓN PUNTA BISELADA 22 G X 8 cm PARA ENDOSCOPIA,UNIDAD,0.0
495700020100,AGUJA DE PUNCION PUNTA REDONDA 25 G X 141.5 cm PARA ECOENDOSCOPIA,UNIDAD,0.0
495700020102,AGUJA DE PUNCIÓN LUMBAR 22 G X 1 1/2 in,UNIDAD,0.0
495700020103,AGUJA EPIDURAL DESCARTABLE Nº 22 G X 1 1/2 in,UNIDAD,0.0
495700020110,AGUJA DE PUNCIÓN PUNTA BISELADA 22 G X 5 cm PARA ECOENDOSCOPÍA,UNIDAD,0.0
495700030020,AGUJA HIPODERMICA DESCARTABLE Nº 20 G X 1 in,UNIDAD,0.0
495700030021,AGUJA HIPODERMICA DESCARTABLE Nº 20 G X 1 1/2 in,UNIDAD,0.08
495700030023,AGUJA HIPODERMICA DESCARTABLE Nº 21 G X 1 in,UNIDAD,0.0
495700030024,AGUJA HIPODERMICA DESCARTABLE Nº 21 G X 1 1/2 in,UNIDAD,0.07
495700030025,AGUJA HIPODERMICA DESCARTABLE Nº 21 G X 1/2 in,UNIDAD,0.0
495700030027,AGUJA HIPODERMICA DESCARTABLE Nº 22 G X 1 1/2 in,UNIDAD,0.0
495700030029,AGUJA HIPODERMICA DESCARTABLE Nº 23 G X 1 in,UNIDAD,0.07
495700030030,AGUJA HIPODERMICA DESCARTABLE Nº 25 G X 1 in,UNIDAD,0.0
495700030031,AGUJA HIPODERMICA DESCARTABLE Nº 25 G X 5/8 in,UNIDAD,0.08
495700030033,AGUJA HIPODERMICA DESCARTABLE Nº 18 G X 1 1/2 in,UNIDAD,0.05
495700030045,AGUJA HIPODERMICA DESCARTABLE Nº 26 G X 1 1/2 in,UNIDAD,0.0
495700030046,AGUJA HIPODERMICA DESCARTABLE Nº 22 G X 1 in,UNIDAD,0.0
495700030047,AGUJA HIPODERMICA DESCARTABLE Nº 23 G X 1/2 in,UNIDAD,0.0
495700030049,AGUJA HIPODERMICA DESCARTABLE Nº 18 G X 1 in,UNIDAD,0.0
495700030052,AGUJA HIPODERMICA DESCARTABLE Nº 26 G X 1/2 in,UNIDAD,0.0
495700030059,AGUJA HIPODERMICA DESCARTABLE Nº 27 G X 1/2 in,UNIDAD,0.0
495700030067,AGUJA HIPODERMICA DESCARTABLE Nº 20 G X 1 1/4 in,UNIDAD,0.0
495700030070,AGUJA HIPODERMICA DESCARTABLE Nº 25 G X 1 1/2 in,UNIDAD,0.0
495700030074,AGUJA HIPODERMICA DESCARTABLE Nº 18 G X 1/2 in,UNIDAD,0.0
495700030078,AGUJA HIPODERMICA DESCARTABLE Nº 23 G X 5/8 in,UNIDAD,0.0
495700030080,AGUJA HIPODERMICA DESCARTABLE Nº 23 G X 1 1/2 in,UNIDAD,0.0
495700030083,AGUJA HIPODERMICA DESCARTABLE Nº 25 G X 3/8 in,UNIDAD,0.0
495700030089,AGUJA HIPODERMICA DESCARTABLE Nº 18 G X 3/4 in,UNIDAD,0.0
495700030095,AGUJA HIPODERMICA DESCARTABLE Nº 21 G X 1 1/3 in,UNIDAD,0.0
495700030096,AGUJA HIPODERMICA DESCARTABLE Nº 23 G X 2 in,UNIDAD,0.0
495700030098,AGUJA HIPODERMICA DESCARTABLE Nº 26 G X 1 in,UNIDAD,0.0
495700030099,AGUJA HIPODERMICA DESCARTABLE Nº 22 G X 1/2 in,UNIDAD,0.0
495700030100,AGUJA HIPODERMICA DESCARTABLE Nº 19 G X 1 in,UNIDAD,0.0
495700030102,AGUJA HIPODERMICA DESCARTABLE Nº 22 G X 3/4 in,UNIDAD,0.0
495700030104,AGUJA HIPODERMICA DESCARTABLE Nº 30 G X 1/2 in,UNIDAD,0.0
495700030106,AGUJA HIPODERMICA DESCARTABLE Nº 18 G X 2 3/4 in,UNIDAD,0.0
495700030107,AGUJA HIPODERMICA DESCARTABLE Nº 27 G X 1 1/4 in,UNIDAD,0.0
495700030113,AGUJA HIPODERMICA DESCARTABLE Nº 27 G X 1 in,UNIDAD,0.0
495700030115,AGUJA HIPODERMICA DESCARTABLE Nº 26 G X 3/8 in,UNIDAD,0.0
495700030119,AGUJA HIPODERMICA DESCARTABLE Nº 16 G X 1 1/2 in,UNIDAD,0.0
495700030126,AGUJA HIPODERMICA DESCARTABLE Nº 22 G X 1 1/4 in,UNIDAD,0.0
495700030128,AGUJA HIPODERMICA DESCARTABLE Nº 25 G X 3/4 in,UNIDAD,0.0
495700030129,AGUJA HIPODERMICA DESCARTABLE Nº 27 G X 1 1/2 in,UNIDAD,0.0
495700030130,AGUJA HIPODERMICA DESCARTABLE Nº 14 G X 1 1/2 in,UNIDAD,0.0
495700030132,AGUJA PARA JERINGA DE INSULINA TIPO LAPICERO Nº 31 G X 5/16 in,UNIDAD,0.0
495700030133,AGUJA HIPODERMICA DESCARTABLE Nº 20 G X 1/2 in,UNIDAD,0.0
495700030142,AGUJA PARA JERINGA DE INSULINA TIPO LAPICERO Nº 32 G X 5/32 in,UNIDAD,0.0
495700040003,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 3 1/4 in,UNIDAD,0.0
495700040004,AGUJA EPIDURAL DESCARTABLE Nº 17 G X 3 1/4 in,UNIDAD,0.0
495700040006,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 3 1/2 in,UNIDAD,0.0
495700040007,AGUJA EPIDURAL DESCARTABLE Nº 17 G X 3 1/2 in,UNIDAD,0.0
495700040127,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 3/4 in,UNIDAD,0.0
495700040128,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 1 3/4 in,UNIDAD,0.0
495700040129,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 5/8 in,UNIDAD,0.0
495700040137,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 1/2 in,UNIDAD,0.0
495700040144,AGUJA EPIDURAL DESCARTABLE Nº 16 G X 3 1/2 in,UNIDAD,0.0
495700040161,AGUJA EPIDURAL DESCARTABLE Nº 20 G X 1 1/2 in,UNIDAD,0.0
495700040163,AGUJA EPIDURAL DESCARTABLE Nº 18 G X 4 3/4 in,UNIDAD,0.0
495700040164,AGUJA EPIDURAL LUMBAR DESCARTABLE 26 G X 3 1/2 in,UNIDAD,0.0
495700040165,AGUJA EPIDURAL LUMBAR DESCARTABLE 27 G X 3 1/2 in,UNIDAD,0.0
495700040166,AGUJA EPIDURAL DESCARTABLE 22 G X 2 in,UNIDAD,0.0
495700060103,AGUJA DE SUTURA 3/8 CIRCULO CORTANTE 35 mm,DOCENA,0.0
495700060262,AGUJA DE SUTURA 1/2 CIRCULO CORTANTE 25 mm,UNIDAD,0.0
495700060282,AGUJA DE SUTURA 3/8 CIRCULO CORTANTE 45 mm,UNIDAD,0.0
495700070003,ALGODÓN HIDRÓFILO X 250 g,UNIDAD,0.0
495700070004,ALGODÓN HIDRÓFILO X 50 g,UNIDAD,0.0
495700070005,ALGODÓN HIDRÓFILO X 500 g,ROLLO,16.0
495700070006,ALGODÓN HIDRÓFILO X 25 g,UNIDAD,0.0
495700070011,ALGODÓN HIDRÓFILO X 100 g,UNIDAD,4.9
495700070019,ALGODÓN HIDRÓFILO X 300 g,UNIDAD,0.0
495700070021,ALGODÓN HIDRÓFILO X 1 kg,UNIDAD,45.0
495700070031,ALGODÓN HIDRÓFILO X 75 g,UNIDAD,0.0
495700070032,ALGODÓN HIDRÓFILO X 454 g,UNIDAD,0.0
495700070033,ALGODÓN EN TORUNDA X 500,UNIDAD,0.0
495700070034,ALGODÓN EN TORUNDA X 100,UNIDAD,0.0
495700070035,ALGODÓN EN TORUNDA X 25,UNIDAD,0.0
495700070036,ALGODÓN EN TORUNDA X 1000,UNIDAD,0.0
495700070037,ALGODÓN EN TORUNDA X 200,UNIDAD,0.0
495700070038,ALGODÓN EN TORUNDA X 300,UNIDAD,0.0
495700070050,COTON PARA NEUROCIRUGIA 7 CM X 10 CM X 10,UNIDAD,0.0
495700090006,ALITA DESCARTABLE Nº 21 G X 1 in,UNIDAD,0.0
495700090007,ALITA DESCARTABLE Nº 21 G X 3/4 in,UNIDAD,0.0
495700090010,ALITA DESCARTABLE Nº 23 G X 3/4 in,UNIDAD,0.0
495700090028,ALITA DESCARTABLE Nº 20 G X 1 in,UNIDAD,0.0
495700100027,ALMOHADILLA OBSTETRICA TALLA XL X 12,UNIDAD,0.0
495700100041,ALMOHADILLA GEL DE POLIMERO P/POSICIONAMIENTO DE CABEZA P/NEUROCIRUGIA CUBITO VENTRAL T/L CUADRADA,UNIDAD,0.0
495700100059,ALMOHADILLA GEL DE POLIMERO PARA DIFERENTES POSICIONES T/L,UNIDAD,0.0
495700100069,ALMOHADILLA DE GEL POLIMERO P/POSICIONAMIENTO DE TALON ADULTO,UNIDAD,0.0
495700100082,ALMOHADILLA DE GEL POLIMERO P/DIFERENTES POSICIONES ADULTO FORMA CUPULA,UNIDAD,0.0
495700100086,ALMOHADILLA PROTECTORA DE TALÓN 32 cm X 20 cm X 1.3 cm,UNIDAD,0.0
495700100088,ALMOHADILLA DE GEL POLIMERO P/POSICIONAMIENTO Y PROTECCION DE CRESTA ILIACA FORMA RECTANGULAR,UNIDAD,0.0
495700100104,ALMOHADILLA P/POSICIONAMIENTO D/CABEZA EN POSICION DECUBITO VENTRAL 27 X 22.9 X 13.4 cm,UNIDAD,0.0
495700100113,ALMOHADILLA GEL DE POLIMERO 20.5 cm X 7.5 cm X 4.5 cm FORMA HERRADURA,UNIDAD,0.0
495700100114,ALMOHADILLA GEL DE POLIMERO 14 cm X 5.7 cm X 3.2 cm FORMA HERRADURA,UNIDAD,0.0
495700100116,ALMOHADILLA GEL DE POLIMERO 117 cm X 50 cm TIPO QUIRURGICA,UNIDAD,0.0
495700100117,ALMOHADILLA GEL DE POLIMERO 183 cm X 50 cm TIPO QUIRURGICA,UNIDAD,0.0
495700100119,ALMOHADILLA GEL DE POLÍMERO 15 cm X 8.3 cm PARA APOYO AL TALÓN,UNIDAD,0.0
495700100125,ALMOHADILLA GEL DE POLIMERO 20.5 cm X 7.5 cm X 7.5 cm FORMA HERRADURA,UNIDAD,0.0
495700100133,ALMOHADILLA GEL POLIMERO 6 cm X 8.3 cm X 28 cm PARA POSICIONAMIENTO Y PROTECCIÓN DE MANO/MUÑECA,UNIDAD,0.0
495700100135,ALMOHADILLA GEL POLIMERO 13 cm X 23 cm X 27 cm APROX. POSICIONAMIENTO CABEZA DECUBITO VENTRAL,UNIDAD,0.0
495700100138,ALMOHADILLA DE GEL DE POLÍMERO PARA POSICIONAMIENTO Y PROTECCIÓN DE BRAZO 6 cm X 15 cm X 51 cm,UNIDAD,0.0
495700100146,ALMOHADILLA GEL POLIMERO 3.2 cm X 5.7 cm X 14 cm APROX. POSICIONAMIENTO CABEZA DECUBITO VENTRAL PEDIATRICO,UNIDAD,0.0
495700100148,ALMOHADILLA GEL POLIMERO 4.5 cm X 7.5 cm X 20.5 cm APROX. POSICIONAMIENTO CABEZA DECUBITO VENTRAL ADULTO,UNIDAD,0.0
495700100162,ALMOHADILLA DE GEL DE POLIMERO 72 cm X 50 cm X 16 cm POSICIONAMIENTO Y PROTECCION LATERAL SUPINA,UNIDAD,0.0
495700100166,ALMOHADILLA DE GEL DE POLÍMERO PARA POSICIONAMIENTO DE CABEZA DE HERRADURA ADOLESCENTE 14 cm X 6 cm X 3.5 cm,UNIDAD,0.0
495700100171,ALMOHADILLA DE GEL DE POLÍMERO PARA POSICIONAMIENTO DE CABEZA NIÑOS 9 cm X 4 cm X 2 cm,UNIDAD,0.0
495700100180,ALMOHADILLA DE GEL DE POLÍMERO DE PROTECCIÓN PARA TALÓN 17 cm X 10.5 cm X 5 cm,UNIDAD,0.0
495700100182,ALMOHADILLA DE GEL DE POLIMERO DE SOPORTE ROLLO ADULTO 40 cm X 15 cm X 10 cm,UNIDAD,0.0
495700100183,ALMOHADILLA DE GEL DE POLIMERO DE SOPORTE ROLLO ADULTO 30 cm X 15 cm X 10 cm,UNIDAD,0.0
495700100190,ALMOHADILLA DE GEL DE POLÍMERO DE SOPORTE ROLLO PEDIÁTRICO 15 cm X 7.5 cm X 7.5 cm,UNIDAD,0.0
495700100192,ALMOHADILLA DE GEL DE POLÍMERO DE SOPORTE ROLLO PEDIÁTRICO 25 cm X 5 cm X 5 cm,UNIDAD,0.0
495700100196,ALMOHADILLA DE GEL DE POLÍMERO DE POSICIÓN CORPORAL UNIVERSAL 50 cm X 12.5 cm X 7 cm,UNIDAD,0.0
495700100198,ALMOHADILLA DE GEL DE POLÍMERO DE POSICIÓN CORPORAL UNIVERSAL 36 cm X 12.5 cm X 7 cm,UNIDAD,0.0
495700100202,ALMOHADILLA DE GEL DE POLÍMERO DE POSICIÓN CORPORAL UNIVERSAL 16 cm X 8 cm X 4.5 cm,UNIDAD,0.0
495700110002,BAJALENGUA DE MADERA PEDIATRICA,UNIDAD,0.0
